id,revenue,popularity,budget,original_title,genres,realease_year,realease_year_decimal
9273,212385533,34.391791999999995,30000000,Ace Ventura: When Nature Calls,Crime,1995,1995.8606557377047
9880,165335153,40.176265,37000000,The Princess Diaries,Comedy,2001,2001.5915300546446
2925,116400000,10.704596,26000000,The First Wives Club,Comedy,1996,1996.72131147541
807,327311859,79.579532,33000000,Se7en,Crime,1995,1995.7267759562842
17654,210819611,63.13678,30000000,District 9,Science Fiction,2009,2009.5969945355191
11836,140161792,27.870755,30000000,The SpongeBob SquarePants Movie,Animation,2004,2004.8715846994535
322,156822020,31.242998999999998,25000000,Mystic River,Thriller,2003,2003.76912568306
70,216763646,70.456012,30000000,Million Dollar Baby,Drama,2004,2004.957650273224
9535,176885658,29.415228999999997,80000000,Analyze This,Comedy,1999,1999.1803278688526
11036,115603229,55.109138,29000000,The Notebook,Romance,2004,2004.4849726775958
6557,160259319,30.695228000000004,30000000,27 Dresses,Comedy,2008,2008.0273224043715
18126,155545279,13.788422,35000000,Hannah Montana: The Movie,Comedy,2009,2009.2773224043715
10333,74787599,3.8452309999999996,30000000,The Prince of Tides,Drama,1991,1991.9849726775958
4476,160638883,26.952727000000003,30000000,Legends of the Fall,Adventure,1994,1994.9603825136612
22947,163670000,33.704181,25000000,Up in the Air,Drama,2009,2009.6803278688526
2755,105834556,19.925026000000003,30000000,About Schmidt,Drama,2002,2002.9521857923498
82654,116980662,43.742241,35000000,Warm Bodies,Horror,2013,2013.0846994535518
59967,47042000,46.377628,30000000,Looper,Action,2012,2012.737704918033
9598,254134910,34.36645,30000000,Babe,Fantasy,1995,1995.549180327869
82696,114281051,12.967137,30000000,Hope Springs,Drama,2012,2012.6024590163934
9870,105173115,50.670253,30000000,Forgetting Sarah Marshall,Comedy,2008,2008.2964480874316
8292,92374674,24.694551,45000000,Four Brothers,Action,2005,2005.613387978142
8780,63833449,11.409124,30000000,Baby Mama,Comedy,2008,2008.3128415300546
10521,114663461,33.385428999999995,30000000,Bride Wars,Comedy,2009,2009.0245901639344
10762,69631118,8.584398,19000000,Without a Paddle,Action,2004,2004.6379781420765
10096,96455697,41.569541,37000000,13 Going on 30,Comedy,2004,2004.285519125683
59436,151119219,43.753585,30000000,Midnight in Paris,Fantasy,2011,2011.363387978142
4133,83282296,28.350528999999998,53000000,Blow,Crime,2001,2001.2609289617487
10207,118880016,10.81051,80000000,Message in a Bottle,Romance,1999,1999.1434426229507
172,70200000,19.578249,30000000,Star Trek V: The Final Frontier,Science Fiction,1989,1989.441256830601
36593,51132598,28.624038,30000000,The Naked Gun 33⅓: The Final Insult,Comedy,1994,1994.2158469945357
707,152427960,27.230493,30000000,A View to a Kill,Adventure,1985,1985.398907103825
533,192452832,30.380746999999996,30000000,The Curse of the Were-Rabbit,Adventure,2005,2005.6775956284155
6023,156835339,29.489273999999998,30000000,P.S. I Love You,Drama,2007,2007.8743169398906
6439,93772522,8.058109,30000000,Racing Stripes,Comedy,2005,2005.016393442623
4347,129266061,33.369305,30000000,Atonement,Drama,2007,2007.6625683060108
4105,45892212,11.196019999999999,30000000,Black Rain,Action,1989,1989.7267759562842
76489,54819301,14.585968,30000000,The Three Stooges,Comedy,2012,2012.285519125683
3933,117195061,43.571612,40000000,Corpse Bride,Romance,2005,2005.691256830601
273481,84025816,55.424027,30000000,Sicario,Action,2015,2015.7131147540983
307081,91709827,65.364452,30000000,Southpaw,Action,2015,2015.457650273224
16871,90810892,45.083509,30000000,Drag Me to Hell,Horror,2009,2009.207650273224
293863,65663276,82.05205600000001,25000000,The Age of Adaline,Fantasy,2015,2015.2937158469945
41233,159291809,25.060342000000002,30000000,Step Up 3D,Drama,2010,2010.594262295082
9266,51842679,11.42943,25000000,Blue Crush,Adventure,2002,2002.6051912568305
1262,53653224,32.26789,30000000,Stranger Than Fiction,Comedy,2006,2006.691256830601
4513,75505973,33.394082,30000000,30 Days of Night,Horror,2007,2007.7964480874316
22970,66486080,73.987775,30000000,The Cabin in the Woods,Horror,2012,2012.282786885246
7278,84646831,10.608998,30000000,Meet the Spartans,Comedy,2008,2008.0655737704917
9013,38413606,12.821328999999999,30000000,Midnight Run,Adventure,1988,1988.5546448087432
865,38122105,30.131497999999997,27000000,The Running Man,Action,1987,1987.8688524590164
10776,38748395,12.113235000000001,25000000,Little Shop of Horrors,Horror,1986,1986.9685792349728
50456,63782078,31.191975,30000000,Hanna,Action,2011,2011.26912568306
9823,51376861,11.916389,30000000,Mortal Kombat: Annihilation,Action,1997,1997.8907103825136
59861,36160375,20.355458,30000000,Larry Crowne,Comedy,2011,2011.4986338797814
133805,82394288,63.848541000000004,30000000,Carrie,Drama,2013,2013.7937158469945
12763,34742066,8.999675,30000000,Take the Lead,Music,2006,2006.2131147540983
9766,41480851,9.278361,30000000,Gridiron Gang,Action,2006,2006.707650273224
12244,48428063,55.806402,30000000,9,Action,2009,2009.6352459016393
109421,63372757,48.237797,30000000,Side Effects,Thriller,2013,2013.1024590163934
51162,14460000,19.143721,30000000,Winnie the Pooh,Animation,2011,2011.285519125683
10152,39267515,15.677470000000001,19000000,Dumb and Dumberer: When Harry Met Lloyd,Comedy,2003,2003.4521857923498
9452,29202884,4.523630000000001,30000000,Bulworth,Comedy,1998,1998.3743169398906
9271,24048000,5.301589,30000000,Virtuosity,Action,1995,1995.594262295082
48340,108609310,20.063164999999998,30000000,Sanctum,Action,2011,2011.0915300546446
14846,22034832,6.246199,35000000,Little Black Book,Comedy,2004,2004.5997267759562
72207,53909751,27.71063,30000000,The Five-Year Engagement,Comedy,2012,2012.3237704918033
16232,21800302,2.850896,30000000,Mr. 3000,Comedy,2004,2004.457650273224
43539,51148651,34.421696000000004,30000000,The Next Three Days,Romance,2010,2010.8825136612022
9920,31070211,15.89534,30000000,Ultraviolet,Science Fiction,2006,2006.1748633879781
8978,35294470,18.706504000000002,30000000,Assault on Precinct 13,Thriller,2005,2005.051912568306
11702,19204929,9.607391,30000000,The Replacement Killers,Action,1998,1998.0997267759562
18550,17193231,2.77255,25000000,Fled,Action,1996,1996.551912568306
43347,102820008,20.236951,30000000,Love & Other Drugs,Drama,2010,2010.8934426229507
3489,16930884,16.883429,30000000,88 Minutes,Crime,2007,2007.1215846994535
9701,25224242,12.779200999999999,35000000,North Country,Drama,2005,2005.1161202185792
2122,26155781,14.729385999999998,40000000,The Whole Ten Yards,Comedy,2004,2004.26912568306
10658,37962774,11.374305999999999,37000000,Howard the Duck,Comedy,1986,1986.5860655737704
13150,31148328,10.703602,30000000,Pride and Glory,Thriller,2008,2008.691256830601
9042,15007991,10.756266,30000000,The Cave,Action,2005,2005.6516393442623
17813,15368897,4.352422,30000000,Alex & Emma,Comedy,2003,2003.4603825136612
11208,13001257,9.301561999999999,30000000,Wicker Park,Drama,2004,2004.6748633879781
58151,24922237,18.27083,17000000,Fright Night,Horror,2011,2011.6325136612022
11400,30536013,19.106154,30000000,The New World,Drama,2005,2005.9849726775958
11058,30114487,12.10235,25000000,Godsend,Drama,2004,2004.3319672131147
57089,13521829,10.694417,30000000,Hoodwinked Too! Hood VS. Evil,Comedy,2011,2011.3292349726776
1947,18618284,6.353971,30000000,An Unfinished Life,Drama,2005,2005.691256830601
8054,64352607,37.181019,30000000,The Imaginarium of Doctor Parnassus,Adventure,2009,2009.7527322404371
46829,8454301,4.952735,30000000,Barney's Version,Comedy,2010,2010.8210382513662
146238,62616646,22.975918,30000000,Runner Runner,Crime,2013,2013.7322404371585
9989,18195610,8.359599000000001,30000000,Antitrust,Action,2001,2001.032786885246
9665,26828365,16.102271,18000000,Glory,War,1989,1989.957650273224
13967,35078241,8.386432000000001,30000000,Miss Potter,Drama,2006,2006.9248633879781
9053,480314,12.790408,21000000,DOA: Dead or Alive,Adventure,2006,2006.6857923497269
4512,14711793,35.53352,30000000,The Assassination of Jesse James by the Coward Robert Ford,Action,2007,2007.672131147541
76349,108348,4.065212,30000000,辛亥革命,Adventure,2011,2011.5081967213114
45610,2527904,13.268935999999998,30000000,Machine Gun Preacher,Action,2011,2011.7295081967213
223702,140752617,66.242737,19000000,Sausage Party,Adventure,2016,2016.5300546448088
254470,287506194,71.496894,29000000,Pitch Perfect 2,Comedy,2015,2015.3524590163934
69,186438883,35.580032,28000000,Walk the Line,Drama,2005,2005.7021857923498
4967,37036004,8.085872,30000000,Keeping the Faith,Comedy,2000,2000.2882513661202
4912,33013805,18.165957000000002,30000000,Confessions of a Dangerous Mind,Comedy,2002,2002.9986338797814
12771,16930185,8.93941,29000000,Serving Sara,Comedy,2002,2002.6379781420765
323676,78636257,20.55509,29000000,The Boss,Comedy,2016,2016.26912568306
11249,24829644,12.653831,12000000,Seed of Chucky,Drama,2004,2004.863387978142
9667,21126225,24.240361,29000000,The Jacket,Drama,2005,2005.1775956284155
812,504050219,92.98200899999999,28000000,Aladdin,Animation,1992,1992.9016393442623
277216,201634991,61.762330000000006,28000000,Straight Outta Compton,Drama,2015,2015.6188524590164
87,333000000,66.976776,28000000,Indiana Jones and the Temple of Doom,Adventure,1984,1984.3961748633878
14444,100491683,7.981116,30000000,The Rugrats Movie,Animation,1998,1998.8879781420765
2043,105178561,21.252797,60000000,Along Came a Spider,Crime,2001,2001.266393442623
315664,48902953,19.237254,29000000,Florence Foster Jenkins,Comedy,2016,2016.3497267759562
1428,98185582,27.555646000000003,29000000,Once Upon a Time in Mexico,Action,2003,2003.6967213114756
562,140767956,66.169628,28000000,Die Hard,Action,1988,1988.5409836065573
15373,92380927,24.917665,28000000,Role Models,Comedy,2008,2008.0915300546446
318846,133346506,57.518471999999996,28000000,The Big Short,Comedy,2015,2015.9467213114756
14292,64445708,7.534003,28000000,Miracle,Drama,2004,2004.0997267759562
924,102356381,44.529429,28000000,Dawn of the Dead,Fantasy,2004,2004.2185792349728
2018,94728529,14.949395,35000000,The Wedding Planner,Comedy,2001,2001.0710382513662
192577,17137302,14.726338,30000000,キャプテンハーロック,Animation,2013,2013.6857923497269
9428,71441250,24.13081,21000000,The Royal Tenenbaums,Comedy,2001,2001.7636612021859
2832,90259536,45.915165,30000000,Identity,Mystery,2003,2003.318306010929
137093,134402450,28.043508000000003,28000000,Last Vegas,Comedy,2013,2013.8346994535518
699,195312802,26.090746,28000000,For Your Eyes Only,Adventure,1981,1981.4795081967213
9778,77516304,14.530803,28000000,Serendipity,Comedy,2001,2001.7636612021859
8831,101646581,13.308126999999999,27000000,Timecop,Thriller,1994,1994.707650273224
9398,60780981,38.0958,28000000,Zoolander,Comedy,2001,2001.7431693989072
112949,97594140,37.729059,28000000,Safe Haven,Romance,2013,2013.1024590163934
10439,39514713,18.650748,28000000,Hocus Pocus,Comedy,1993,1993.5437158469945
3638,92601050,15.794946,28000000,No Reservations,Comedy,2007,2007.568306010929
23483,96188903,45.054936,28000000,Kick-Ass,Action,2010,2010.2267759562842
62206,40547440,25.039382999999997,28000000,30 Minutes or Less,Action,2011,2011.613387978142
10577,33000337,6.7567710000000005,28000000,Dracula 2000,Thriller,2000,2000.9767759562842
218778,100654149,22.14595,28000000,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Family,2014,2014.7718579234972
4348,121147947,36.58383,28000000,Pride & Prejudice,Drama,2005,2005.7103825136612
78,33139618,94.05613100000001,28000000,Blade Runner,Science Fiction,1982,1982.4849726775958
11780,31596911,10.703456,28000000,Rob Roy,Adventure,1995,1995.285519125683
192102,52597999,41.638961,28000000,3 Days to Kill,Action,2014,2014.1215846994535
2001,54926886,14.518707999999998,21000000,We Own the Night,Drama,2007,2007.4016393442623
11516,20217080,3.75074,35866397,Le peuple migrateur,Documentary,2001,2001.9494535519127
10025,38159905,22.074306,28000000,Just My Luck,Comedy,2006,2006.3661202185792
15198,8888143,4.436792,28000000,"Mystery, Alaska",Drama,1999,1999.7527322404371
23172,45236543,14.639323999999998,28000000,The Spy Next Door,Action,2010,2010.0409836065573
17834,8345056,1.767479,28000000,A Simple Wish,Adventure,1997,1997.5300546448088
10016,14010832,13.145204999999999,28000000,Ghosts of Mars,Action,2001,2001.648907103825
10317,7002261,12.921594,28000000,Our Brand Is Crisis,Comedy,2015,2015.6967213114756
58431,16374328,28.397047999999998,28000000,Pride and Prejudice and Zombies,Romance,2016,2016.094262295082
9746,5684789,7.039189,28000000,Kundun,Drama,1997,1997.9849726775958
13092,17286299,16.785866,27000000,How to Lose Friends & Alienate People,Comedy,2008,2008.7554644808743
59859,60700000,40.28635,28000000,Kick-Ass 2,Action,2013,2013.5464480874316
13495,23321954,6.009644000000001,24000000,Alatriste,Action,2006,2006.6693989071039
254473,68896829,25.520976,28000000,Brick Mansions,Action,2014,2014.3101092896175
700,187500000,25.633663000000002,27500000,Octopussy,Adventure,1983,1983.4303278688526
4964,219076518,22.527210999999998,30000000,Knocked Up,Comedy,2007,2007.4193989071039
10024,95714875,24.091520000000003,30000000,My Sister's Keeper,Drama,2009,2009.487704918033
13490,43650785,6.248273,35000000,Welcome Home Roscoe Jenkins,Comedy,2008,2008.1051912568305
15927,27187653,9.548391,8000000,A Passage to India,Drama,1984,1984.954918032787
1259,49469904,12.576381,15000000,Notes on a Scandal,Drama,2006,2006.9849726775958
5125,24748670,12.741073,27500000,Rendition,Drama,2007,2007.6857923497269
174,96900000,16.188572,27000000,Star Trek VI: The Undiscovered Country,Science Fiction,1991,1991.9303278688526
9437,60527873,18.913,27000000,Kiss the Girls,Drama,1997,1997.7581967213114
525,115229890,44.714264,27000000,The Blues Brothers,Music,1980,1980.4631147540983
10188,44352417,11.870301,27000000,The Sisterhood of the Traveling Pants 2,Adventure,2008,2008.5997267759562
245,129000000,28.227984000000003,27000000,About a Boy,Drama,2002,2002.3210382513662
9825,56870414,11.678561,27000000,Lake Placid,Horror,1999,1999.5409836065573
186,56308881,36.921445,27000000,Lucky Number Slevin,Drama,2006,2006.148907103825
9549,21500000,17.567332,27000000,The Right Stuff,Drama,1983,1983.8046448087432
61891,15395087,16.698316000000002,30000000,Anonymous,Drama,2011,2011.8073770491803
34584,20158808,47.862016,27000000,The Neverending Story,Drama,1984,1984.2636612021859
2666,27200316,39.324831,27000000,Dark City,Mystery,1998,1998.1571038251366
13155,11137801,5.650125,25000000,Return to Oz,Adventure,1985,1985.474043715847
42807,76000000,3.123583,27000000,The Newton Boys,Crime,1998,1998.237704918033
28355,29000000,23.917982000000002,27000000,Case 39,Horror,2009,2009.6188524590164
8080,13000000,8.715822,27000000,Suspect Zero,Crime,2004,2004.6571038251366
56288,85564310,14.788073,27000000,Spy Kids: All the Time in the World,Family,2011,2011.6325136612022
303858,93282604,38.279458,27000000,Money Monster,Thriller,2016,2016.3661202185792
16617,21148829,17.193659,27000000,Mindhunters,Mystery,2004,2004.3524590163934
8944,6673422,8.31653,25000000,What Just Happened,Comedy,2008,2008.7964480874316
14560,183293131,31.250383000000003,26000000,Paul Blart: Mall Cop,Action,2009,2009.0409836065573
10330,110230332,24.345651,26000000,Freaky Friday,Comedy,2003,2003.5915300546446
6957,109449237,38.473732,26000000,The 40 Year Old Virgin,Comedy,2005,2005.613387978142
1934,289317794,31.792964,25000000,Shakespeare in Love,Romance,1998,1998.9467213114756
169917,53181600,61.309619,28000000,A Walk Among the Tombstones,Crime,2014,2014.7158469945357
951,201957688,5.411154,15000000,Kindergarten Cop,Comedy,1990,1990.974043715847
10189,101624843,41.832392,27000000,Pineapple Express,Action,2008,2008.5997267759562
9454,65705772,21.988861,26000000,EverAfter,Drama,1998,1998.5846994535518
2055,68296293,19.068175,22000000,Open Range,Western,2003,2003.6625683060108
1551,61489265,24.114459,26000000,Flatliners,Drama,1990,1990.6079234972676
5902,50750000,20.256570999999997,22000000,A Bridge Too Far,Drama,1977,1977.457650273224
11460,57891803,8.802626,26000000,Red Eye,Horror,2005,2005.594262295082
9358,90426405,37.355826,26000000,Final Destination 2,Horror,2003,2003.0846994535518
134,71868327,39.742009,26000000,"O Brother, Where Art Thou?",Action,2000,2000.665300546448
22894,67918658,30.981603999999997,26000000,Legion,Horror,2010,2010.0573770491803
134374,86175291,31.893932,25000000,Pain & Gain,Thriller,2013,2013.299180327869
15028,38793283,5.894163,26000000,Clockstoppers,Adventure,2002,2002.2131147540983
7445,43318349,22.07638,26000000,Brothers,Drama,2009,2009.0737704918033
17047,28818995,10.925618,26000000,Agent Cody Banks 2: Destination London,Comedy,2004,2004.9248633879781
62838,142044638,21.219292000000003,56000000,New Year's Eve,Comedy,2011,2011.938524590164
2057,35402320,14.831401999999999,42000000,Original Sin,Drama,2001,2001.5915300546446
70436,29657751,22.520842000000002,26000000,The Raven,Crime,2012,2012.191256830601
16784,14000000,3.3140940000000003,30000000,Welcome to Mooseport,Comedy,2004,2004.148907103825
8011,36800000,7.9644509999999995,26000000,Highlander III: The Sorcerer,Action,1994,1994.9125683060108
36355,20080020,4.475007,25530000,Flipper,Adventure,1996,1996.3797814207649
238615,30523226,66.097437,26000000,Self/less,Science Fiction,2015,2015.5273224043715
1985,82466670,20.679651999999997,25000000,The Constant Gardener,Drama,2005,2005.668032786885
615,611899420,38.171417,30000000,The Passion of the Christ,Drama,2004,2004.1516393442623
788,441286195,30.884534999999996,25000000,Mrs. Doubtfire,Comedy,1993,1993.898907103825
380,412800000,49.510658,25000000,Rain Man,Drama,1988,1988.9467213114756
13223,269958228,50.7453,33000000,Gran Torino,Drama,2008,2008.941256830601
10523,29506464,10.445391,25100000,W.,Drama,2008,2008.7964480874316
8681,226830568,80.879032,25000000,Taken,Action,2008,2008.1325136612022
239571,35926213,33.93914,26000000,The Best of Me,Drama,2014,2014.7937158469945
619,411006740,26.576385,25000000,The Bodyguard,Thriller,1992,1992.9016393442623
424,321365567,104.469351,22000000,Schindler's List,Drama,1993,1993.9125683060108
50014,124272124,42.191509,25000000,The Help,Drama,2011,2011.6079234972676
162903,8555008,20.267062,28000000,The Fifth Estate,Drama,2013,2013.7800546448088
6466,114908830,26.69592,30000000,Freddy vs. Jason,Horror,2003,2003.6243169398906
12589,80936232,12.739721000000001,25000000,Jimmy Neutron: Boy Genius,Action,2001,2001.974043715847
7191,170764026,46.942396,25000000,Cloverfield,Action,2008,2008.0409836065573
1497,78000000,15.505137,25000000,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Science Fiction,1991,1991.2267759562842
117,76270454,38.272889,25000000,The Untouchables,Crime,1987,1987.422131147541
6977,171600000,53.645267000000004,25000000,No Country for Old Men,Crime,2007,2007.8551912568305
168530,153997819,28.468000000000004,25000000,Ride Along,Action,2014,2014.01912568306
634,281929795,35.310712,25000000,Bridget Jones's Diary,Comedy,2001,2001.285519125683
392,152500343,28.727731,25000000,Chocolat,Comedy,2000,2000.954918032787
10327,124914842,4.340616000000001,45000000,"Legally Blonde 2: Red, White & Blonde",Comedy,2003,2003.5054644808743
88042,119772232,14.604910999999998,25000000,Parental Guidance,Comedy,2012,2012.9849726775958
41630,147780440,38.688821999999995,25000000,No Strings Attached,Comedy,2011,2011.0573770491803
11969,56505065,30.537845,25000000,Tombstone,Action,1993,1993.9849726775958
2085,91036760,19.750059,25000000,Romeo Must Die,Action,2000,2000.22131147541
794,60922980,25.939385,2800000,The Omen,Horror,1976,1976.4330601092897
9286,117719158,31.64341,25000000,Final Destination 3,Horror,2006,2006.1106557377047
77877,99357138,26.811541,25000000,The Lucky One,Drama,2012,2012.301912568306
1265,137587063,40.646102,60000000,Bridge to Terabithia,Adventure,2007,2007.1270491803277
866,116766556,34.160447999999995,25000000,Finding Neverland,Drama,2004,2004.7964480874316
75174,77278331,48.552871,25000000,The Grey,Action,2012,2012.0710382513662
11096,122644820,18.228538,25000000,Hide and Seek,Horror,2005,2005.0737704918033
8699,90574188,29.342744,26000000,Anchorman: The Legend of Ron Burgundy,Comedy,2004,2004.5245901639344
769,46836394,63.65424399999999,25000000,GoodFellas,Drama,1990,1990.6994535519127
10923,58795814,11.859396,28000000,Agent Cody Banks,Action,2003,2003.204918032787
11283,122489822,24.356482999999997,25000000,Nanny McPhee,Fantasy,2005,2005.8073770491803
111,65884703,70.105981,25000000,Scarface,Action,1983,1983.938524590164
746,43984230,21.189028,23000000,The Last Emperor,Drama,1987,1987.8073770491803
77866,63100000,31.364901,25000000,Contraband,Thriller,2012,2012.032786885246
7345,77208711,37.817904999999996,25000000,There Will Be Blood,Drama,2007,2007.9931693989072
12277,41604473,6.086083,25000000,Undercover Brother,Action,2002,2002.418032786885
9779,39053061,17.17372,25000000,The Sisterhood of the Traveling Pants,Drama,2005,2005.4193989071039
2140,64437847,16.936576000000002,25000000,Kiss of the Dragon,Action,2001,2001.516393442623
12620,70442940,25.838073,25000000,The House Bunny,Romance,2008,2008.6434426229507
14177,36351350,5.625632,25000000,Beauty Shop,Comedy,2005,2005.422131147541
198185,38307627,17.312433,25000000,Million Dollar Arm,Drama,2014,2014.3579234972676
227156,66980456,53.811461,25000000,The Giver,Drama,2014,2014.613387978142
11351,63102666,19.045146,17000000,Jeepers Creepers 2,Horror,2003,2003.6051912568305
10030,59192128,21.729434,25000000,Good Luck Chuck,Comedy,2007,2007.724043715847
10623,56489558,12.837116,25000000,Cradle 2 the Grave,Action,2003,2003.1598360655737
590,41597830,20.953265,25000000,The Hours,Drama,2002,2002.99043715847
9655,33889159,10.81439,20000000,She's the Man,Comedy,2006,2006.2131147540983
1268,229736344,27.683874,25000000,Mr. Bean's Holiday,Family,2007,2007.2267759562842
11237,70992898,9.855474000000001,20000000,Anacondas: The Hunt for the Blood Orchid,Adventure,2004,2004.6543715846994
190955,2415472,12.756344,25500000,Blood Ties,Thriller,2013,2013.6434426229507
5123,66122026,29.533437,25000000,August Rush,Drama,2007,2007.8907103825136
4518,82150642,14.179538,30000000,Elizabeth,Drama,1998,1998.7021857923498
11932,50671850,14.340095000000002,25000000,Bride of Chucky,Horror,1998,1998.7937158469945
11165,29548291,9.795985,25485000,Tora! Tora! Tora!,History,1970,1970.0710382513662
6116,100000000,6.889436999999999,25000000,Spice World,Adventure,1997,1997.9685792349728
57431,34942188,19.428994,25000000,The Sitter,Comedy,2011,2011.941256830601
278,28341469,136.747729,25000000,The Shawshank Redemption,Drama,1994,1994.7295081967213
9290,39438674,6.081772,21150000,Crocodile Dundee in Los Angeles,Adventure,2001,2001.282786885246
11543,25023434,17.329269,27000000,Kingpin,Comedy,1996,1996.5109289617487
284536,39171130,22.622453,25000000,The Gambler,Thriller,2014,2014.9849726775958
152737,74188937,20.561682,25000000,August: Osage County,Comedy,2013,2013.987704918033
13374,27645491,13.288177,25000000,Ice Princess,Drama,2005,2005.2131147540983
8976,42886719,19.212552,30000000,A Lot Like Love,Comedy,2005,2005.3101092896175
319888,46152800,29.365851,23000000,Eddie the Eagle,Comedy,2016,2016.1543715846994
9469,21567853,10.232599,25000000,He Got Game,Drama,1998,1998.3360655737704
1909,22200000,8.870614,25000000,Don Juan DeMarco,Romance,1994,1994.7527322404371
22971,114977104,19.402816,25000000,Dear John,Drama,2010,2010.094262295082
34813,23580000,24.903418,25000000,The Losers,Action,2010,2010.3128415300546
46261,36993168,14.562197,25000000,Don't Be Afraid of the Dark,Fantasy,2010,2010.8497267759562
10431,40452643,18.896239,25000000,War,Action,2007,2007.648907103825
8051,17000000,15.960916000000001,25000000,Punch-Drunk Love,Comedy,2002,2002.818306010929
9352,20796847,25.848003,25000000,EuroTrip,Comedy,2004,2004.1379781420765
15487,15431177,7.538513000000001,25000000,The Greatest Game Ever Played,Drama,2005,2005.7486338797814
22825,33333531,21.606001000000003,30000000,The Box,Thriller,2009,2009.7131147540983
1831,24362772,3.7075110000000002,25000000,The Next Best Thing,Comedy,2000,2000.1748633879781
43931,19829957,7.001175999999999,25000000,My Soul to Take,Drama,2010,2010.7718579234972
10591,30411183,39.784026000000004,25000000,The Girl Next Door,Comedy,2004,2004.2745901639344
10861,51702483,10.115011,25000000,Maximum Risk,Action,1996,1996.7021857923498
276907,42972994,32.854557,25000000,Legend,Crime,2015,2015.691256830601
65055,10126458,8.363702,28000000,Shark Night,Horror,2011,2011.672131147541
200505,28831145,14.17009,25000000,Draft Day,Drama,2014,2014.2800546448088
60309,15478800,9.169271,25000000,The Conspirator,Crime,2010,2010.6939890710382
9787,13411957,8.127728,25000000,Lords of Dogtown,Drama,2005,2005.4248633879781
293646,24902723,10.699952,25000000,The 33,Drama,2015,2015.5997267759562
6978,11000000,29.796394,25000000,Big Trouble in Little China,Action,1986,1986.415300546448
59440,23057115,51.915025,25000000,Warrior,Action,2011,2011.691256830601
1770,16900000,8.314624,28000000,Michael Collins,Drama,1996,1996.818306010929
8988,11207130,4.002579,25000000,Stop-Loss,Drama,2008,2008.2431693989072
15992,10719357,3.888776,25000000,Abandon,Drama,2002,2002.7882513661202
17707,13000000,7.296459,25000000,Brokedown Palace,Drama,1999,1999.6188524590164
77883,85446075,21.680424,14000000,The Possession,Horror,2012,2012.665300546448
40001,10070000,7.946769000000001,25000000,Mrs. Winterbourne,Comedy,1996,1996.301912568306
64639,10324441,7.473455,25000000,Straw Dogs,Drama,2011,2011.7103825136612
9903,11772461,5.073536,25000000,The Hoax,Comedy,2006,2006.7882513661202
20766,27635305,41.075532,32000000,The Road,Adventure,2009,2009.9016393442623
24264,5778353,4.020194,25000000,Sheena,Action,1984,1984.6297814207649
9067,4064495,8.186936,25000000,Tank Girl,Action,1995,1995.2513661202186
8338,19844979,17.603823000000002,25000000,Blindness,Drama,2008,2008.3715846994535
168705,2405420,7.008216,25000000,BloodRayne,Action,2005,2005.8101092896175
72113,27603069,20.011435000000002,25000000,Carnage,Comedy,2011,2011.7103825136612
22256,777423,3.849873,25000000,Without Limits,Drama,1998,1998.6967213114756
12404,2336172,3.593165,25000000,Me and Orson Welles,Comedy,2009,2009.9016393442623
152742,19255873,30.058263,13500000,La migliore offerta,Drama,2013,2013.0027322404371
11699,10589102,17.339852,25000000,The Bad Lieutenant: Port of Call - New Orleans,Drama,2009,2009.6967213114756
48034,48531470,15.279020999999998,25000000,Les petits mouchoirs,Comedy,2010,2010.8046448087432
36696,6500000,5.753564,25000000,Белка и Стрелка. Звёздные собаки,Family,2010,2010.2158469945357
109091,71009334,35.022028999999996,25000000,The Counselor,Thriller,2013,2013.818306010929
33157,3052000,1.8947490000000002,25000000,Waterloo,History,1970,1970.8210382513662
859,34670720,14.480628,14000000,Dangerous Liaisons,Drama,1988,1988.9603825136612
83770,8784318,14.613152,25000000,On the Road,Adventure,2012,2012.3934426229507
168,133000000,22.258428,24000000,Star Trek IV: The Voyage Home,Science Fiction,1986,1986.9016393442623
1246,155721132,30.445257,24000000,Rocky Balboa,Drama,2006,2006.97131147541
4233,172363301,35.244037,24000000,Scream 2,Horror,1997,1997.941256830601
174751,1397284,15.333575,25000000,Jane Got a Gun,Action,2016,2016.0027322404371
184098,70181428,15.237142,24000000,Think Like a Man Too,Comedy,2014,2014.47131147541
2069,106371651,23.441135,41300000,The Whole Nine Yards,Comedy,2000,2000.1325136612022
1788,80035402,25.03414,8200000,Footloose,Drama,1984,1984.1297814207649
11635,87055349,24.70166,24000000,Old School,Comedy,2003,2003.1407103825136
177,41895491,16.146572,24000000,The Fisher King,Comedy,1991,1991.691256830601
3600,40002112,20.793026,65000000,I Still Know What You Did Last Summer,Horror,1998,1998.8688524590164
2621,36609995,5.771479,24000000,Return to Me,Romance,2000,2000.26912568306
10358,42105111,27.326465999999996,24000000,Zack and Miri Make a Porno,Comedy,2008,2008.7158469945357
10313,68729358,20.69219,24000000,The Men Who Stare at Goats,Comedy,2009,2009.7964480874316
13476,16980098,7.701041,17000000,Win a Date with Tad Hamilton!,Comedy,2004,2004.0628415300546
10208,16290976,6.589192999999999,24000000,Muppets from Space,Fantasy,1999,1999.5382513661202
24961,21049053,2.753313,24000000,The Wiz,Adventure,1978,1978.8155737704917
